"casenum","date","weight_","hhcode","pid","s1_3q3","s1_3q4","s1_3q5","s1_3q6"
93,"5/13/99",1,930621,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"5/13/99",1,930721,6,2,1996,9,5
95,"5/13/99",1,930721,7,1,1997,12,1.79769313486232e+308
96,"5/13/99",1,930821,3,1,1997,8,1.79769313486232e+308
97,"5/13/99",1,930821,4,3,1997,1.79769313486232e+308,1
98,"5/13/99",1,930821,5,3,1997,1.79769313486232e+308,1
1.79769313486232e+308,"8/16/99",1,930821,6,7,1995,1.79769313486232e+308,2
99,"5/13/99",1,930921,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"5/13/99",1,931021,5,1,1993,10,1.79769313486232e+308
101,"5/13/99",1,931021,6,1,1998,4,1.79769313486232e+308
103,"5/13/99",1,931022,2,2,1995,8,3
1.79769313486232e+308,"8/16/99",1,931022,3,1,1997,8,1.79769313486232e+308
104,"5/13/99",1,931121,6,1,1994,5,1.79769313486232e+308
105,"5/13/99",1,931121,7,3,1994,1.79769313486232e+308,1
106,"5/13/99",1,931221,5,7,1996,6,1
107,"5/13/99",1,931221,6,2,1996,6,1.79769313486232e+308
108,"5/13/99",1,931221,7,1,1996,6,1
109,"5/13/99",1,931221,8,1,1996,6,1
110,"5/13/99",1,931221,9,1,1996,6,1
111,"5/13/99",1,931221,10,1,1998,8,1
112,"5/13/99",1,931222,2,2,1998,2,5
52,"5/10/99",1,1010121,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"5/16/99",1,1010141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
75,"5/16/99",1,1010151,10,1,1998,1,1.79769313486232e+308
76,"5/16/99",1,1010152,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"9/10/99",1,1010153,2,2,1994,10,3
89,"9/10/99",1,1010153,3,1,1995,9,1.79769313486232e+308
90,"9/10/99",1,1010153,4,1,1998,1,1.79769313486232e+308
53,"5/16/99",1,1010221,4,1,1993,8,1.79769313486232e+308
82,"9/10/99",1,1010241,2,2,1994,2,3
83,"9/10/99",1,1010241,3,1,1998,6,1.79769313486232e+308
77,"5/16/99",1,1010251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"5/16/99",1,1010321,6,1,1993,12,1.79769313486232e+308
67,"5/16/99",1,1010341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"5/16/99",1,1010351,4,3,1995,3,1
55,"5/16/99",1,1010421,8,2,1998,2,3
56,"5/16/99",1,1010422,2,2,1992,1.79769313486232e+308,3
57,"5/16/99",1,1010422,3,1,1993,8,1.79769313486232e+308
68,"5/16/99",1,1010441,5,7,1994,5,3
69,"5/16/99",1,1010441,6,7,1994,5,3
70,"5/16/99",1,1010441,7,7,1994,5,3
71,"5/16/99",1,1010441,8,7,1994,5,3
72,"5/16/99",1,1010441,9,1,1996,10,1.79769313486232e+308
79,"5/16/99",1,1010459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"5/16/99",1,1010542,2,2,1992,6,3
73,"5/16/99",1,1010542,3,1,1995,11,1.79769313486232e+308
58,"5/16/99",1,1010621,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"5/16/99",1,1010821,5,3,1995,4,1
60,"5/16/99",1,1010921,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"5/16/99",1,1011021,6,1,1994,2,1.79769313486232e+308
62,"5/16/99",1,1011121,8,2,1994,6,3
63,"5/16/99",1,1011121,9,1,1993,1.79769313486232e+308,1.79769313486232e+308
64,"5/16/99",1,1011121,10,1,1997,1.79769313486232e+308,1.79769313486232e+308
65,"5/16/99",1,1011221,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"9/10/99",1,1020121,14,2,1994,5,3
72,"9/10/99",1,1020121,15,1,1995,1,1.79769313486232e+308
73,"9/10/99",1,1020121,16,2,1996,3,3
74,"9/10/99",1,1020121,17,1,1997,10,1.79769313486232e+308
109,"6/01/99",1,1020122,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"6/06/99",1,1020123,4,1,1992,8,1.79769313486232e+308
111,"6/06/99",1,1020123,5,1,1995,9,1.79769313486232e+308
127,"6/06/99",1,1020141,3,2,1996,5,3
128,"6/06/99",1,1020141,4,1,1998,12,1.79769313486232e+308
135,"6/06/99",1,1020151,6,1,1997,10,1.79769313486232e+308
112,"6/06/99",1,1020221,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
129,"6/06/99",1,1020241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
136,"6/06/99",1,1020251,6,1,1992,11,1.79769313486232e+308
113,"6/06/99",1,1020321,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
130,"6/06/99",1,1020341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
137,"6/06/99",1,1020351,12,1,1992,9,1.79769313486232e+308
138,"6/06/99",1,1020351,13,1,1995,1,1.79769313486232e+308
114,"6/06/99",1,1020421,10,1,1995,3,1.79769313486232e+308
115,"6/06/99",1,1020421,11,1,1997,8,1.79769313486232e+308
116,"6/06/99",1,1020422,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
131,"6/06/99",1,1020441,3,1,1993,8,1.79769313486232e+308
132,"6/06/99",1,1020441,4,1,1995,9,1.79769313486232e+308
133,"6/06/99",1,1020441,5,3,1998,6,2
139,"6/06/99",1,1020459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
117,"6/06/99",1,1020521,7,1,1995,2,1.79769313486232e+308
134,"6/06/99",1,1020541,6,1,1998,5,1.79769313486232e+308
118,"6/06/99",1,1020621,6,1,1997,1,1.79769313486232e+308
119,"6/06/99",1,1020622,2,2,1996,11,3
120,"6/06/99",1,1020721,5,1,1994,7,1.79769313486232e+308
121,"6/06/99",1,1020821,4,1,1994,2,1.79769313486232e+308
122,"6/06/99",1,1020821,5,1,1996,10,1.79769313486232e+308
123,"6/06/99",1,1020921,6,2,1998,6,2
124,"6/06/99",1,1021021,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
125,"6/06/99",1,1021121,5,1,1993,3,1.79769313486232e+308
126,"6/06/99",1,1021221,5,1,1995,1,1.79769313486232e+308
120,"8/11/99",1,1030121,6,1,1993,2,1.79769313486232e+308
138,"8/11/99",1,1030141,6,2,1995,1,2
139,"8/11/99",1,1030141,7,1,1998,7,1.79769313486232e+308
147,"8/11/99",1,1030151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"8/11/99",1,1030221,7,1,1993,2,1.79769313486232e+308
122,"8/11/99",1,1030221,8,1,1995,1,1.79769313486232e+308
123,"8/11/99",1,1030221,9,1,1997,11,1.79769313486232e+308
124,"8/11/99",1,1030222,2,2,1992,9,3
125,"8/11/99",1,1030222,4,1,1994,2,1.79769313486232e+308
126,"8/11/99",1,1030222,5,1,1996,10,1.79769313486232e+308
127,"8/11/99",1,1030222,6,1,1999,1,1.79769313486232e+308
140,"8/11/99",1,1030241,5,2,1997,3,2
148,"8/11/99",1,1030251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
128,"8/11/99",1,1030321,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
141,"8/11/99",1,1030341,11,2,1998,10,4
142,"8/11/99",1,1030342,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
149,"8/11/99",1,1030351,6,2,1994,5,3
150,"8/11/99",1,1030351,7,1,1996,3,1.79769313486232e+308
151,"8/11/99",1,1030352,2,2,1993,7,3
152,"8/11/99",1,1030352,3,1,1995,3,1.79769313486232e+308
153,"8/11/99",1,1030352,4,1,1997,8,1.79769313486232e+308
129,"8/11/99",1,1030421,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
143,"8/11/99",1,1030441,4,2,1993,3,2
144,"8/11/99",1,1030441,5,1,1995,1,1.79769313486232e+308
145,"8/11/99",1,1030441,6,1,1999,5,1.79769313486232e+308
154,"8/11/99",1,1030459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
130,"8/11/99",1,1030521,7,2,1996,7,3
146,"8/11/99",1,1030541,3,1,1994,1,1.79769313486232e+308
131,"8/11/99",1,1030621,5,1,1996,11,1.79769313486232e+308
132,"8/11/99",1,1030721,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
133,"8/11/99",1,1030821,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
134,"8/11/99",1,1030921,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
135,"8/11/99",1,1031021,5,2,1998,11,5
136,"8/11/99",1,1031121,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
137,"8/11/99",1,1031221,7,1,1994,8,1.79769313486232e+308
1,"5/10/99",1,1110121,5,1,1996,3,1.79769313486232e+308
25,"5/10/99",1,1110141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"5/10/99",1,1110151,13,1,1996,2,1.79769313486232e+308
33,"5/10/99",1,1110151,14,5,1998,7,3
34,"5/10/99",1,1110152,4,1,1992,2,1.79769313486232e+308
2,"5/10/99",1,1110221,7,1,1993,2,1.79769313486232e+308
3,"5/10/99",1,1110221,8,1,1998,7,1.79769313486232e+308
26,"5/10/99",1,1110241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
35,"5/10/99",1,1110251,11,1,1995,2,1.79769313486232e+308
4,"5/10/99",1,1110321,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"5/10/99",1,1110341,6,1,1994,5,1.79769313486232e+308
28,"5/10/99",1,1110341,7,1,1996,5,1.79769313486232e+308
29,"5/10/99",1,1110341,8,1,1998,5,1.79769313486232e+308
36,"5/10/99",1,1110351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"5/10/99",1,1110421,5,2,1993,2,5
6,"5/10/99",1,1110421,6,1,1996,2,1.79769313486232e+308
7,"5/10/99",1,1110421,7,1,1998,1,1.79769313486232e+308
30,"5/10/99",1,1110441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"5/10/99",1,1110459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"5/10/99",1,1110521,4,1,1996,3,1.79769313486232e+308
9,"5/10/99",1,1110521,5,1,1998,1,1.79769313486232e+308
31,"5/10/99",1,1110541,5,2,1994,1.79769313486232e+308,3
10,"5/10/99",1,1110621,7,2,1995,2,5
11,"5/10/99",1,1110621,8,1,1996,1.79769313486232e+308,1.79769313486232e+308
12,"5/10/99",1,1110621,9,1,1999,2,1.79769313486232e+308
13,"5/10/99",1,1110721,2,2,1996,4,6
14,"5/10/99",1,1110721,3,1,1997,5,1.79769313486232e+308
15,"5/10/99",1,1110821,5,2,1998,2,3
16,"5/10/99",1,1110921,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"5/10/99",1,1111021,5,2,1996,4,5
18,"5/10/99",1,1111022,2,2,1995,1.79769313486232e+308,3
19,"5/10/99",1,1111022,3,1,1994,8,1.79769313486232e+308
20,"5/10/99",1,1111022,4,1,1998,2,1.79769313486232e+308
22,"5/10/99",1,1111121,5,1,1994,11,1.79769313486232e+308
21,"5/10/99",1,1111121,6,3,1995,1.79769313486232e+308,1
23,"5/10/99",1,1111221,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,1111222,2,2,1993,1,3
24,"5/10/99",1,1111222,3,1,1997,2,1.79769313486232e+308
82,"7/20/99",1,1120121,6,1,1992,5,1.79769313486232e+308
83,"7/20/99",1,1120121,7,1,1994,5,1.79769313486232e+308
84,"7/20/99",1,1120121,8,1,1997,5,1.79769313486232e+308
109,"7/20/99",1,1120141,8,2,1992,11,5
110,"7/20/99",1,1120141,9,1,1994,5,1.79769313486232e+308
111,"7/20/99",1,1120141,10,1,1997,12,1.79769313486232e+308
112,"7/20/99",1,1120142,2,2,1998,4,3
113,"7/20/99",1,1120142,3,1,1998,8,1.79769313486232e+308
118,"7/20/99",1,1120151,7,1,1996,1,1.79769313486232e+308
85,"7/20/99",1,1120221,7,1,1996,11,1.79769313486232e+308
86,"7/20/99",1,1120221,8,2,1996,4,2
87,"7/20/99",1,1120221,9,1,1997,5,1.79769313486232e+308
88,"7/20/99",1,1120221,10,1,1999,4,1.79769313486232e+308
114,"7/20/99",1,1120241,7,1,1996,11,1.79769313486232e+308
119,"7/20/99",1,1120251,6,2,1992,12,2
120,"7/20/99",1,1120251,7,1,1994,12,1.79769313486232e+308
121,"7/20/99",1,1120251,8,1,1997,5,1.79769313486232e+308
89,"7/20/99",1,1120321,9,1,1993,5,1.79769313486232e+308
90,"7/20/99",1,1120321,10,1,1995,5,1.79769313486232e+308
91,"7/20/99",1,1120321,11,1,1999,5,1.79769313486232e+308
115,"7/20/99",1,1120341,7,1,1993,5,1.79769313486232e+308
122,"7/20/99",1,1120351,7,1,1994,5,1.79769313486232e+308
123,"7/20/99",1,1120351,8,1,1994,5,1.79769313486232e+308
92,"7/20/99",1,1120421,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
116,"7/20/99",1,1120441,5,1,1995,10,1.79769313486232e+308
124,"7/20/99",1,1120459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"7/20/99",1,1120521,10,7,1997,5,5
94,"7/20/99",1,1120522,2,2,1994,1,3
95,"7/20/99",1,1120522,3,1,1996,5,1.79769313486232e+308
117,"7/20/99",1,1120541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"7/20/99",1,1120621,7,2,1998,2,5
97,"7/20/99",1,1120622,2,2,1999,2,3
98,"7/20/99",1,1120721,8,1,1993,5,1.79769313486232e+308
99,"7/20/99",1,1120821,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"7/20/99",1,1120921,5,1,1992,4,1.79769313486232e+308
101,"7/20/99",1,1120921,6,1,1995,4,1.79769313486232e+308
102,"7/20/99",1,1120921,7,5,1996,12,2
103,"7/20/99",1,1121021,4,1,1996,1,1.79769313486232e+308
104,"7/20/99",1,1121121,7,4,1993,2,5
105,"7/20/99",1,1121122,2,2,1993,1,5
106,"7/20/99",1,1121122,3,1,1995,5,1.79769313486232e+308
107,"7/20/99",1,1121122,4,1,1997,12,1.79769313486232e+308
108,"7/20/99",1,1121221,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"7/06/99",1,1130121,7,2,1996,3,3
2,"7/06/99",1,1130121,8,1,1997,10,1.79769313486232e+308
24,"7/06/99",1,1130141,6,1,1993,3,1.79769313486232e+308
28,"7/06/99",1,1130151,11,1,1996,11,1.79769313486232e+308
29,"7/06/99",1,1130152,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"7/06/99",1,1130153,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"7/06/99",1,1130221,6,1,1995,4,1.79769313486232e+308
4,"7/06/99",1,1130221,7,1,1997,10,1.79769313486232e+308
31,"7/06/99",1,1130251,6,2,1993,1,6
32,"7/06/99",1,1130251,7,1,1995,4,1.79769313486232e+308
33,"7/06/99",1,1130252,3,1,1993,1,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,1130252,4,1,1995,1,1.79769313486232e+308
5,"7/06/99",1,1130321,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"7/06/99",1,1130341,5,1,1994,8,1.79769313486232e+308
34,"7/06/99",1,1130351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"7/06/99",1,1130421,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"7/06/99",1,1130422,3,1,1997,4,1.79769313486232e+308
26,"7/06/99",1,1130441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
35,"7/06/99",1,1130459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"7/06/99",1,1130521,3,1,1994,3,1.79769313486232e+308
27,"7/06/99",1,1130541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"7/06/99",1,1130621,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"7/06/99",1,1130721,5,1,1993,1.79769313486232e+308,1.79769313486232e+308
11,"7/06/99",1,1130721,6,1,1996,3,1.79769313486232e+308
12,"7/06/99",1,1130821,6,1,1994,3,1.79769313486232e+308
13,"7/06/99",1,1130821,7,4,1999,2,1
14,"7/06/99",1,1130921,5,1,1995,3,1.79769313486232e+308
15,"7/06/99",1,1131021,3,1,1995,3,1.79769313486232e+308
16,"7/06/99",1,1131021,4,1,1999,1,1.79769313486232e+308
17,"7/06/99",1,1131121,6,2,1996,3,2
18,"7/06/99",1,1131121,7,1,1998,10,1.79769313486232e+308
19,"7/06/99",1,1131121,8,3,1993,3,3
20,"7/06/99",1,1131221,4,1,1993,1,1.79769313486232e+308
21,"7/06/99",1,1131221,5,1,1996,3,1.79769313486232e+308
22,"7/06/99",1,1131221,6,3,1993,1.79769313486232e+308,2
23,"7/06/99",1,1131221,7,3,1993,1.79769313486232e+308,2
1,"5/10/99",1,1210121,2,2,1994,8,3
2,"5/10/99",1,1210121,3,1,1995,10,1.79769313486232e+308
3,"5/10/99",1,1210121,4,1,1998,5,1.79769313486232e+308
29,"5/10/99",1,1210141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"5/10/99",1,1210142,2,2,1996,8,2
31,"5/10/99",1,1210142,3,1,1999,1,1.79769313486232e+308
98,"9/10/99",1,1210151,8,2,1996,2,3
99,"9/10/99",1,1210151,9,7,1998,5,3
32,"5/10/99",1,1210241,7,2,1994,6,3
33,"5/10/99",1,1210241,8,1,1997,9,1.79769313486232e+308
34,"5/10/99",1,1210242,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
35,"5/10/99",1,1210243,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"5/10/99",1,1210251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"5/10/99",1,1210252,4,1,1992,2,1.79769313486232e+308
43,"5/10/99",1,1210252,5,1,1995,2,1.79769313486232e+308
44,"5/10/99",1,1210253,2,2,1993,6,5
45,"5/10/99",1,1210253,3,1,1994,10,1.79769313486232e+308
4,"5/10/99",1,1210321,4,1,1994,10,1.79769313486232e+308
5,"5/10/99",1,1210321,5,3,1993,2,3
36,"5/10/99",1,1210341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"5/10/99",1,1210342,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"5/10/99",1,1210351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"5/10/99",1,1210421,2,2,1993,5,3
7,"5/10/99",1,1210421,3,1,1994,12,1.79769313486232e+308
8,"5/10/99",1,1210421,4,1,1996,10,1.79769313486232e+308
38,"5/10/99",1,1210441,4,1,1993,8,1.79769313486232e+308
39,"5/10/99",1,1210441,5,1,1998,1,1.79769313486232e+308
106,"9/10/99",1,1210459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"5/10/99",1,1210521,10,1,1994,6,1.79769313486232e+308
10,"5/10/99",1,1210521,11,1,1995,12,1.79769313486232e+308
11,"5/10/99",1,1210521,12,1,1998,2,1.79769313486232e+308
12,"5/10/99",1,1210522,3,2,1997,10,3
13,"5/10/99",1,1210522,4,1,1998,9,1.79769313486232e+308
40,"5/10/99",1,1210541,9,1,1992,9,1.79769313486232e+308
14,"5/10/99",1,1210621,5,2,1995,5,3
15,"5/10/99",1,1210621,6,1,1997,6,1.79769313486232e+308
16,"5/10/99",1,1210721,3,1,1994,1,1.79769313486232e+308
17,"5/10/99",1,1210721,4,1,1996,8,1.79769313486232e+308
18,"5/10/99",1,1210721,5,1,1999,2,1.79769313486232e+308
19,"5/10/99",1,1210721,6,3,1998,6,1
20,"5/10/99",1,1210821,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"5/10/99",1,1210921,7,1,1992,12,1.79769313486232e+308
22,"5/10/99",1,1210921,8,1,1995,11,1.79769313486232e+308
23,"5/10/99",1,1211021,5,1,1996,10,1.79769313486232e+308
24,"5/10/99",1,1211121,6,2,1998,11,3
25,"5/10/99",1,1211122,2,2,1992,9,3
26,"5/10/99",1,1211122,3,1,1993,9,1.79769313486232e+308
27,"5/10/99",1,1211122,4,1,1996,10,1.79769313486232e+308
28,"5/10/99",1,1211122,5,1,1998,7,1.79769313486232e+308
260,"6/19/99",1,1220141,3,2,1995,6,3
269,"6/19/99",1,1220151,9,1,1996,1,1.79769313486232e+308
270,"6/19/99",1,1220151,10,1,1998,7,1.79769313486232e+308
271,"6/19/99",1,1220152,2,2,1992,8,1.79769313486232e+308
272,"6/19/99",1,1220152,3,1,1993,10,1.79769313486232e+308
273,"6/19/99",1,1220152,4,1,1996,9,1.79769313486232e+308
246,"6/19/99",1,1220221,4,1,1994,11,1.79769313486232e+308
261,"6/19/99",1,1220241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
274,"6/19/99",1,1220251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
275,"6/19/99",1,1220252,3,7,1992,12,5
276,"6/19/99",1,1220252,4,1,1996,2,1.79769313486232e+308
247,"6/19/99",1,1220321,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
262,"6/19/99",1,1220341,11,2,1998,10,3
263,"6/19/99",1,1220342,2,2,1996,10,2
264,"6/19/99",1,1220342,3,1,1998,9,1.79769313486232e+308
277,"6/19/99",1,1220351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
