"hhcode","casenum","date","weight_","pid","respid","s9_4q3a","s9_4q3b","s9_4q4","s9_4q5","s9_4q6"
1030342,118,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1030351,123,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1030352,124,"8/12/99",1,1,1,5600,0,1200,0,0
1030421,106,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1030441,119,"8/12/99",1,2,2,656,0,250,0,656
1030459,125,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1030521,107,"8/12/99",1,7,7,300,0,220,0,300
1030541,120,"8/12/99",1,2,2,430,0,120,0,430
1030621,108,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1030721,109,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1030821,110,"8/12/99",1,2,2,370,0,370,0,370
1030921,111,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1031021,112,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1031121,113,"8/12/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1031221,114,"8/12/99",1,2,2,980,0,190,0,980
1110121,1,"5/18/99",1,2,2,450,0,330,0,330
1110141,24,"5/23/99",1,1,2,300,0,0,0,3000
1110141,25,"5/23/99",1,2,2,40,0,0,0,40
1110151,31,"5/23/99",1,1,1,10000,0,0,0,0
1110152,32,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1110221,2,"5/23/99",1,1,1,3000,0,4000,1000,0
1110221,3,"5/23/99",1,2,2,570,0,570,0,570
1110241,26,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1110251,33,"5/23/99",1,2,2,50,0,0,0,50
1110251,34,"5/23/99",1,3,3,50,0,0,0,50
1110321,4,"5/23/99",1,1,1,260,0,260,0,260
1110321,5,"5/23/99",1,2,1,560,0,0,0,560
1110341,27,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1110351,35,"5/23/99",1,1,1,10000,0,2000,0,0
1110421,7,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1110441,28,"5/23/99",1,2,2,120,0,120,0,120
1110459,36,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1110521,8,"5/23/99",1,1,1,4200,0,0,0,1200
1110521,9,"5/23/99",1,2,1,800,0,0,0,0
1110541,29,"5/23/99",1,3,3,4000,0,0,0,0
1110541,30,"5/23/99",1,5,5,2000,0,305,0,2000
1110621,10,"5/23/99",1,1,1,1253,0,0,0,1253
1110621,11,"5/23/99",1,2,1,800,0,800,0,0
1110721,12,"5/23/99",1,2,2,500,0,500,0,0
1110821,13,"5/23/99",1,1,1,1200,0,0,0,1200
1110921,14,"5/23/99",1,1,1,10000,0,40000,30000,0
1110921,15,"5/23/99",1,2,1,40,0,40,0,40
1110921,16,"5/23/99",1,3,1,40,0,40,0,40
1110921,17,"5/23/99",1,4,1,40,0,40,0,40
1111021,18,"5/23/99",1,1,1,700,0,700,0,0
1111022,19,"5/23/99",1,2,2,1000,0,150,0,591
1111121,20,"5/23/99",1,1,1,2000,0,2000,0,0
1111221,21,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1111222,22,"5/23/99",1,1,1,1200,0,150,400,800
1111222,23,"5/23/99",1,2,1,400,0,200,0,400
1120121,60,"7/24/99",1,1,1,600,0,0,0,300
1120121,61,"7/24/99",1,2,2,300,0,0,0,300
1120141,82,"7/24/99",1,3,3,1520,0,500,0,1020
1120141,83,"7/24/99",1,8,8,1800,0,60,0,1500
1120142,84,"7/24/99",1,2,1,1000,0,240,0,480
1120151,89,"7/24/99",1,1,1,2000,0,500,0,0
1120221,62,"7/24/99",1,2,2,6290,0,240,0,1050
1120221,63,"7/24/99",1,8,2,6290,0,240,0,1050
1120241,85,"7/24/99",1,3,3,1960,0,480,0,960
1120251,90,"7/24/99",1,2,1,2000,0,240,0,1200
1120251,91,"7/24/99",1,4,1,1000,0,240,0,350
1120251,92,"7/24/99",1,6,1,2200,0,240,0,1500
1120321,64,"7/24/99",1,2,2,1500,0,240,0,800
1120341,86,"7/24/99",1,4,3,1000,0,0,0,0
1120351,93,"7/24/99",1,1,1,2000,0,700,0,0
1120421,66,"7/24/99",1,1,1,500,0,0,0,0
1120421,65,"7/24/99",1,2,2,320,0,120,0,120
1120441,87,"7/24/99",1,1,1,2000,0,250,0,400
1120459,94,"7/24/99",1,1,1,1100,0,300,0,0
1120521,67,"7/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1120522,68,"7/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1120541,88,"7/24/99",1,1,1,250,0,50,0,0
1120621,69,"7/24/99",1,2,1,1300,0,0,0,700
1120622,70,"7/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1120721,71,"7/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1120821,72,"7/24/99",1,2,2,3000,0,700,0,1700
1120921,73,"7/24/99",1,1,1,2000,0,500,0,1500
1120921,74,"7/24/99",1,2,2,2120,0,720,0,1400
1121021,75,"7/24/99",1,2,2,800,0,400,0,400
1121121,76,"7/24/99",1,1,1,490,0,0,0,0
1121121,77,"7/24/99",1,2,1,300,0,0,0,0
1121122,78,"7/24/99",1,2,2,300,0,200,0,0
1121221,79,"7/24/99",1,1,1,700,0,300,0,0
1121221,80,"7/24/99",1,2,1,400,0,0,0,300
1121221,81,"7/24/99",1,4,1,1000,0,500,0,0
1130121,1,"7/07/99",1,1,1,1800,0,0,0,0
1130141,15,"7/07/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1130151,19,"7/07/99",1,1,1,5000,0,0,0,0
1130152,20,"7/07/99",1,1,1,2000,0,0,0,0
1130153,21,"7/07/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1130221,2,"7/07/99",1,1,1,500,0,0,0,0
1130251,22,"7/07/99",1,6,6,750,0,0,0,250
1130252,23,"7/07/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1130321,3,"7/07/99",1,2,2,2000,0,1000,0,1000
1130341,16,"7/07/99",1,2,2,1245,0,245,0,1245
1130351,24,"7/07/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1130421,4,"7/07/99",1,1,1,1700,0,700,0,0
1130422,5,"7/07/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1130441,17,"7/07/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1130459,25,"7/07/99",1,2,2,700,0,0,0,100
1130459,26,"7/07/99",1,6,6,700,0,0,0,100
1130521,6,"7/07/99",1,2,1,1013,0,400,0,613
1130541,18,"7/07/99",1,2,2,990,0,0,0,490
1130621,7,"7/07/99",1,2,2,1380,0,0,0,1380
1130721,8,"7/07/99",1,1,1,2000,0,0,0,0
1130721,9,"7/07/99",1,2,2,2500,0,0,0,1500
1130821,10,"7/07/99",1,2,2,1417,0,629,0,1417
1130921,11,"7/07/99",1,1,1,300,0,0,0,0
1131021,12,"7/07/99",1,1,1,200,0,0,0,0
1131121,13,"7/07/99",1,3,3,2500,0,0,0,0
1131221,14,"7/07/99",1,1,1,15000,0,700,0,0
1210121,1,"5/18/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210141,13,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210142,14,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210151,87,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210241,15,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210242,16,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210243,17,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210251,22,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210252,23,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210253,24,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210321,2,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210341,18,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210342,19,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210351,25,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210421,3,"5/23/99",1,1,1,2000,0,0,0,2000
1210441,20,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210459,92,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210521,4,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210522,5,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210541,21,"5/23/99",1,2,1,740,0,740,0,740
1210621,6,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210721,7,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210821,8,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1210921,9,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1211021,10,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1211121,11,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1211122,12,"5/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220141,229,"6/22/99",1,2,3,1500,0,1500,2000,0
1220151,235,"6/22/99",1,7,7,3500,0,3500,0,0
1220152,236,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220221,218,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220241,230,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220251,237,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220252,238,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220321,219,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220341,231,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220342,232,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220351,239,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220421,220,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220441,233,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220459,240,"6/22/99",1,2,2,1030,0,720,0,1030
1220521,221,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220541,234,"6/22/99",1,1,1,3750,0,3750,0,0
1220621,222,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220721,223,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220722,224,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220821,225,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1220921,226,"6/22/99",1,1,1,1882,0,240,0,1882
1221021,227,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1221221,228,"6/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230121,329,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230122,330,"7/06/99",1,2,1,620,0,496,0,620
1230141,341,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230151,345,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230221,331,"7/06/99",1,2,2,2450,0,660,0,2450
1230241,342,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230251,346,"7/06/99",1,2,1,3388,0,768,0,3388
1230321,332,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230322,333,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230341,343,"7/06/99",1,4,3,5746,0,436,0,574
1230351,347,"7/06/99",1,2,2,1417,0,668,0,1417
1230352,348,"7/06/99",1,2,1,1417,0,668,0,1417
1230421,334,"7/06/99",1,2,1,765,0,765,0,765
1230441,344,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230459,349,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230521,335,"7/06/99",1,2,1,520,0,520,0,520
1230621,336,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1230721,337,"7/06/99",1,2,1,1870,0,450,0,1870
1231021,338,"7/06/99",1,2,1,430,0,430,0,430
1231121,339,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1231222,340,"7/06/99",1,1,1,0,3000,3000,0,0
1231222,1.79769313486232e+308,"12/7/99",1,2,1,750,850,572,0,750
1310141,313,"7/04/99",1,1,1,200,0,200,0,200
1310141,314,"7/04/99",1,2,2,400,0,0,0,200
1310151,320,"7/04/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1310221,303,"7/04/99",1,1,1,1214,0,262,0,1214
1310241,315,"7/04/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1310251,321,"7/04/99",1,1,1,0,30000,0,0,0
1310321,304,"7/04/99",1,1,1,1285,0,188,0,1285
1310341,317,"7/04/99",1,1,1,3940,0,3220,0,0
1310341,318,"7/04/99",1,4,1,1440,0,720,0,0
1310351,322,"7/04/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1310352,323,"7/04/99",1,1,1,0,23000,0,0,0
1310353,324,"7/04/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1310421,305,"7/04/99",1,1,1,560,0,246,1260,314
1310459,325,"7/04/99",1,1,1,54000,0,3900,36000,0
1310521,306,"7/04/99",1,1,1,50,0,0,1200,50
1310541,319,"7/04/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1310821,307,"7/04/99",1,1,1,1546,0,430,0,1546
1310921,308,"7/04/99",1,1,1,3030,0,1870,0,1680
1311021,309,"7/04/99",1,1,1,125,0,0,1270,125
1311021,310,"7/04/99",1,2,2,900,0,0,0,900
1311121,311,"7/04/99",1,1,1,350,0,0,1260,50
1311221,312,"7/04/99",1,1,1,1658,0,290,0,1458
1320121,128,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1320141,141,"7/22/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
